,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,matter,citations
55,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,"[10949.0, 3402.0]","['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art5', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art61', 'lei+9099+1995!art76', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art147', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art5_inc3', 'lei+11340+2006!art5', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386', 'urn:lex:br:federal:lei:2002-01-10;10406!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art68', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art158', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art28_inc2', 'lei+11340+2006!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art387', 'urn:lex:br:federal:constituicao:1988-10-05;1988!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art71', 'lei+11340+2006!art7_inc2', 'lei+9099+1995!art41', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art61_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art69_caput']"
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[3402.0, 10949.0]","['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art5', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art147', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386_inc3', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386', 'lei+11340+2006!']"
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[5566.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art70_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc2_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art72']"
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3469.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art233', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art61', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59', 'lei+9099+1995!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art89', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art65', 'lei+9099+1995!art82_par5']"
59,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,"[5560.0, 10949.0]","['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386_inc5', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art5', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art5_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art77', 'lei+11340+2006!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art129_par9', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386_inc2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art387_inc6']"
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3416.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art65_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art32_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art61', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par2']"
61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"[10949.0, 3397.0, 3402.0, 3692.0]","['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art5', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art147_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386', 'lei+11340+2006!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art28_inc2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art61_inc2']"
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3443.0],"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art184', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art184_par2']"
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[3419.0, 3385.0, 3402.0]","['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59_par3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par2']"
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[11165.0, 3637.0]","['lei+1060+1950!art12', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157', 'lei+8069+1990!art244', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art186', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art186_par1', 'urn:lex:br:federal:lei:1990-07-13;8069!art244', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_inc4_par4', 'lei+1060+1950!art11_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art226']"
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3419.0],['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_caput']
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3436.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art298_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art298_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art168_inc3_par1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art298', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art168_par1']"
67,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,[3417.0],"['lei+8069+1990!', 'urn:lex:br:federal:lei:2002-01-10;10406!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_inc4_par4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_inc4_par1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_par2']"
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3419.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc2_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art244', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art146']"
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[3419.0, 9745.0]","['urn:lex:br:federal:lei:1973-01-11;5869!', 'lei+1060+1950!art12', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art804', 'lei+1060+1950!art98_par3']"
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[3402.0, 3416.0]","['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_par4', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art147_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art147_caput']"
71,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"[3417.0, 5555.0]","['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art619', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_par4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386_inc3']"
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[10949.0, 5560.0, 3402.0]","['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art129_caput_par9', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386_inc7']"
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3417.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art44_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art44', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_inc3_par4', 'urn:lex:br:federal:lei:1997-09-23;9503!art33_par2']"
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3627.0],"['lei+9605+1998!art5', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2', 'lei+9605+1998!art34_par1', 'lei+9605+1998!art36_inc2', 'lei+9605+1998!art34']"
75,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,[3633.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art65_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2', 'lei+10826+2003!art14_caput', 'lei+10826+2003!art14', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art67', 'urn:lex:br:federal:constituicao:1988-10-05;1988!', 'urn:lex:br:federal:lei:1990-07-13;8069!', 'urn:lex:br:federal:lei:2003-12-22;10826!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc1_par2']"
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3633.0],['lei+10826+2003!art14']
77,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,[3608.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art44', 'lei+10826+2003!art12', 'lei+11343+2006!art33_caput', 'lei+11343+2006!art28', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art28_caput', 'lei+11343+2006!art28_caput']"
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3608.0],"['lei+11343+2006!art40_inc6', 'lei+11343+2006!art44_inc3', 'lei+11343+2006!art33', 'lei+11343+2006!art33_caput_par4', 'lei+11343+2006!art40', 'lei+11343+2006!art33_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art35', 'lei+11343+2006!art28', 'lei+11343+2006!art33_par4', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386_inc7', 'lei+11343+2006!art40_inc3']"
79,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,[3608.0],"['lei+11343+2006!art42', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art42', 'lei+11343+2006!art33_caput', 'lei+11343+2006!art33_par4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par4', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386_inc7']"
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3608.0],"['lei+11343+2006!art42', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art61', 'lei+11343+2006!art65', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art42', 'lei+11343+2006!art33_caput', 'lei+11343+2006!art28_par2', 'lei+11343+2006!art28', 'lei+11343+2006!art33_par4']"
81,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,[3608.0],"['lei+11343+2006!art28_caput_par2', 'lei+11343+2006!art33', 'lei+11343+2006!art40', 'lei+11343+2006!art33_caput', 'lei+9099+1995!art89_par5', 'lei+11343+2006!art28', 'lei+9099+1995!art28_caput', 'lei+11343+2006!art33_par4']"
82,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[5897.0, 3608.0]","['lei+8072+1990!art28', 'lei+8072+1990!art33', 'lei+8072+1990!art2_par1', 'lei+8072+1990!art33_caput', 'lei+11343+2006!art33_caput', 'lei+11343+2006!art33_par3', 'lei+11343+2006!art28', 'lei+8072+1990!art33_par3']"
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3608.0],"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art397', 'lei+10826+2003!art12', 'lei+11343+2006!art33', 'lei+11343+2006!art33_caput', 'lei+10826+2003!art33_caput', 'lei+11343+2006!art28', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art397_inc2', 'lei+10826+2003!art12_caput', 'lei+10826+2003!art40_inc6', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art69']"
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[3607.0, 3633.0]",[]
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3608.0],"['lei+11343+2006!art28', 'lei+11343+2006!art33_caput', 'lei+11343+2006!art40_inc3', 'lei+11343+2006!art33_par4']"
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3608.0],"['lei+11343+2003!art40_inc6', 'lei+11343+2003!art33_par4', 'lei+11343+2003!art33_caput']"
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[3417.0, 7787.0]",[]
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[5566.0, 7791.0, 3468.0]","['lei+10792+2003!art112_par1', 'lei+10792+2003!art112', 'lei+11464+2007!art8_par1', 'lei+8072+1990!art2', 'lei+11464+2007!art112']"
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3608.0],"['lei+11343+2006!art33', 'lei+11343+2006!art33_caput', 'lei+11343+2006!art40_inc3']"
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3492.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art250_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art250_inc2_par1']"
91,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,"[10949.0, 3402.0, 3426.0, 5560.0]","['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art5', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art155_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art387_inc4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art147_inc1_par1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art147_inc3', 'lei+11340+2006!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art147_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art163', 'urn:lex:br:federal:lei:1973-01-11;5869!art98_par3']"
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3608.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art44', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par3', 'lei+11343+2006!art33_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par4']"
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3417.0],"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art387_inc4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_inc4_par4']"
94,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,[7942.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art44', 'urn:lex:br:federal:lei:2002-01-10;10406!art5', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art188', 'lei+8072+1990!art5', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art1_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art34', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art40_caput', 'lei+8072+1990!art84_inc12', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art8_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art40_inc3', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art84_inc12', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art33_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art589', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art5', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art1_inc13', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art5', 'lei+8072+1990!art2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_caput_par1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art1_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art9', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art9_par1']"
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[7942.0],['notfound!art111_par1']
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[5566.0],['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art71']
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3633.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59', 'lei+10826+2003!art16', 'lei+10826+2003!art14_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art68']"
98,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,[3608.0],"['lei+11343+2006!art33', 'lei+11343+2006!art33_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par3', 'lei+11343+2006!art33_par4']"
99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[3608.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art42', 'lei+11343+2006!art33_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33']"
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[5897.0],[]
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[5560.0, 10950.0, 10949.0, 3402.0, 3397.0]","['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art65_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art5', 'lei+11340+2006!art7', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art147', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art5_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art129_par9', 'urn:lex:br:federal:lei:2002-01-10;10406!art1', 'lei+11340+2006!art129', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art61_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art129_caput']"
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3416.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_par1', 'urn:lex:br:federal:lei:2002-01-10;10406!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art68', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art65_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art71', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par2', 'lei+11343+2006!art33_par4', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art93']"
103,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,[5566.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art65_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art67', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc1_par2']"
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[5566.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art563', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art266_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc2_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art63', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art64_inc1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art180_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art180', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art226']"
105,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"[5897.0, 7790.0]","['lei+11343+2006!art33', 'lei+11343+2006!art8_inc1', 'lei+11343+2006!art33_caput_par1', 'lei+11343+2006!art1_inc7', 'lei+11343+2006!art34', 'lei+11343+2006!art9_inc2', 'lei+11343+2006!art35', 'lei+11343+2006!art5_par1', 'lei+11343+2006!art5', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art1_inc13', 'lei+11343+2006!art33_par4', 'lei+11343+2006!art9']"
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[5566.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art564_inc4', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art226', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art70', 'urn:lex:br:federal:constituicao:1988-10-05;1988!']"
107,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,[3435.0],"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art12', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art307', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art156', 'lei+8072+1990!art2_par1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art804', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art180_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155', 'lei+1060+1950!art2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art180', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art180_par3', 'lei+11343+2006!art180_par3']"
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[5566.0],[]
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3608.0],"['lei+11343+062!art40', 'lei+11343+2006!art40', 'lei+11343+062!art33', 'lei+11343+2006!art40_inc3']"
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3608.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art44_inc1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art44', 'lei+10826+2003!art33_par4', 'lei+10826+2003!art14', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art67', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art2_par1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art64_inc1', 'lei+10826+2003!art33_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par4']"
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[5847.0, 3521.0, 3546.0]","['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art311_par4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art180_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art180_par1', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par2', 'lei+11343+2006!art33_par4', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art311']"
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3608.0],"['lei+11343+2006!art40', 'lei+11343+2006!art42', 'lei+11343+2006!art33_caput', 'lei+11343+2006!art40_inc3', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386_inc3']"
